date,gdp_yoy,cpi_yoy,ppi_yoy,pmi,m2_yoy,fixed_asset_investment,retail_sales,industrial_production,unemployment,lpr_1y,lpr_5y,fx_reserve,trade_balance,source,updated_at
"2014-12-31 00:00:00",7.4,1.5056,-3.3152,53.3,12.2,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-01-31 00:00:00",,0.7638,-4.3202,52.9,10.8,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-02-28 00:00:00",,1.4311,-4.7976,53.2,12.5,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-03-31 00:00:00",7.1,1.3758,-4.5603,52.3,11.6,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-04-30 00:00:00",,1.5091,-4.5725,52.4,10.1,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-05-31 00:00:00",,1.2308,-4.607,52.0,10.8,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-06-30 00:00:00",7.1,1.3909,-4.8135,52.3,11.8,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-07-31 00:00:00",,1.6473,-5.3692,52.8,13.3,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-08-31 00:00:00",,1.9554,-5.9227,52.6,13.3,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-09-30 00:00:00",7.0,1.5956,-5.945,53.0,13.1,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-10-31 00:00:00",,1.2674,-5.9,52.3,13.5,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-11-30 00:00:00",,1.4856,-5.9,52.8,13.7,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2015-12-31 00:00:00",6.9,1.6,-5.9,53.7,13.3,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-01-31 00:00:00",,1.8,-5.3,52.7,14.0,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-02-29 00:00:00",,2.3,-4.9,52.2,13.3,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-03-31 00:00:00",6.8,2.301391,-4.3,53.1,13.4,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-04-30 00:00:00",,2.327865,-3.4,52.5,12.8,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-05-31 00:00:00",,2.038999,-2.8,52.0,11.8,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-06-30 00:00:00",6.7,1.879503,-2.6,52.2,11.8,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-07-31 00:00:00",,1.765113,-1.7,52.6,10.2,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-08-31 00:00:00",,1.339773,-0.8,52.7,11.4,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-09-30 00:00:00",6.7,1.920226,0.1,52.3,11.5,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-10-31 00:00:00",,2.095947,1.2,52.6,11.6,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-11-30 00:00:00",,2.252258,3.3,53.7,11.4,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2016-12-31 00:00:00",6.8,2.076545,5.5,53.2,11.3,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-01-31 00:00:00",,2.549055,6.9,53.5,10.7,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-02-28 00:00:00",,0.8,7.8,53.2,10.4,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-03-31 00:00:00",7.0,0.9,7.6,54.2,10.1,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-04-30 00:00:00",,1.2,6.4,52.6,9.8,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-05-31 00:00:00",,1.5,5.5,53.5,9.1,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-06-30 00:00:00",7.0,1.5,5.5,53.8,9.1,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-07-31 00:00:00",,1.4,5.5,53.1,8.9,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-08-31 00:00:00",,1.8,6.3,52.6,8.6,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-09-30 00:00:00",6.9,1.6,6.9,54.4,9.0,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-10-31 00:00:00",,1.9,6.9,53.5,8.9,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-11-30 00:00:00",,1.7,5.8,53.6,9.1,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2017-12-31 00:00:00",6.8,1.8,4.9,53.4,8.1,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-01-31 00:00:00",,1.5,4.3,54.4,8.6,,,,4.96,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-02-28 00:00:00",,2.9,3.7,53.8,8.8,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-03-31 00:00:00",6.9,2.1,3.1,53.6,8.2,,,,5.06,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-04-30 00:00:00",,1.8,3.4,53.8,8.3,,,,4.9,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-05-31 00:00:00",,1.8,4.1,54.0,8.3,,,,4.8,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-06-30 00:00:00",6.9,1.9,4.7,54.0,8.0,,,,4.8,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-07-31 00:00:00",,2.1,4.6,53.0,8.5,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-08-31 00:00:00",,2.3,4.1,53.4,8.2,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-09-30 00:00:00",6.7,2.5,3.6,53.4,8.3,,,,4.9,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-10-31 00:00:00",,2.5,3.3,52.1,8.0,,,,4.9,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-11-30 00:00:00",,2.2,2.7,52.4,8.0,,,,4.8,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2018-12-31 00:00:00",6.5,1.9,0.9,52.3,8.1,,,,4.9,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-01-31 00:00:00",,1.7,0.1,53.6,8.4,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-02-28 00:00:00",,1.5,0.1,53.5,8.0,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-03-31 00:00:00",6.4,2.3,0.4,53.6,8.6,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-04-30 00:00:00",,2.5,0.9,53.3,8.5,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-05-31 00:00:00",,2.7,0.6,53.5,8.5,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-06-30 00:00:00",6.1,2.7,0.0,53.4,8.5,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-07-31 00:00:00",,2.8,-0.3,52.9,8.1,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-08-31 00:00:00",,2.8,-0.8,52.5,8.2,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-09-30 00:00:00",6.0,3.0,-1.2,53.0,8.4,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-10-31 00:00:00",,3.8,-1.6,51.4,8.4,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-11-30 00:00:00",,4.5,-1.4,53.5,8.2,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2019-12-31 00:00:00",5.9,4.5,-0.5,53.0,8.7,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-01-31 00:00:00",,5.4,0.1,53.1,8.4,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-02-29 00:00:00",,5.2,-0.4,30.1,8.8,,,,6.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-03-31 00:00:00",-6.8,4.3,-1.5,51.8,10.1,,,,5.9,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-04-30 00:00:00",,3.3,-3.1,52.1,11.1,,,,6.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-05-31 00:00:00",,2.4,-3.7,52.3,11.1,,,,5.9,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-06-30 00:00:00",3.2,2.5,-3.0,53.4,11.1,,,,5.7,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-07-31 00:00:00",,2.7,-2.4,53.1,10.7,,,,5.7,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-08-31 00:00:00",,2.4,-2.0,54.3,10.4,,,,5.6,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-09-30 00:00:00",4.9,1.7,-2.1,55.2,10.9,,,,5.4,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-10-31 00:00:00",,0.5,-2.1,55.5,10.5,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-11-30 00:00:00",,-0.5,-1.5,55.7,10.7,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2020-12-31 00:00:00",6.5,0.2,-0.4,54.8,10.1,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-01-31 00:00:00",,-0.3,0.3,51.1,9.4,,,,5.4,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-02-28 00:00:00",,-0.2,1.7,50.8,10.1,,,,5.5,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-03-31 00:00:00",18.9,0.4,4.4,55.2,9.4,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-04-30 00:00:00",,0.9,6.8,54.4,8.1,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-05-31 00:00:00",,1.3,9.0,54.3,8.3,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-06-30 00:00:00",8.1,1.1,8.8,52.3,8.6,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-07-31 00:00:00",,1.0,9.0,52.5,8.3,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-08-31 00:00:00",,0.8,9.5,45.2,8.2,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-09-30 00:00:00",5.5,0.7,10.7,52.4,8.3,,,,4.9,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-10-31 00:00:00",,1.5,13.5,51.6,8.7,,,,4.9,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-11-30 00:00:00",,2.3,12.9,51.1,8.5,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2021-12-31 00:00:00",4.5,1.5,10.3,52.0,9.0,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-01-31 00:00:00",,0.9,9.1,50.3,9.8,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-02-28 00:00:00",,0.9,8.8,50.5,9.2,,,,5.5,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-03-31 00:00:00",4.8,1.5,8.3,46.7,9.7,,,,5.8,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-04-30 00:00:00",,2.1,8.0,40.0,10.5,,,,6.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-05-31 00:00:00",,2.1,6.4,47.1,11.1,,,,5.9,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-06-30 00:00:00",0.8,2.5,6.1,54.3,11.4,,,,5.5,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-07-31 00:00:00",,2.7,4.2,52.8,12.0,,,,5.4,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-08-31 00:00:00",,2.5,2.3,51.9,12.2,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-09-30 00:00:00",4.0,2.8,0.9,48.9,12.1,,,,5.5,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-10-31 00:00:00",,2.1,-1.3,47.0,11.8,,,,5.5,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-11-30 00:00:00",,1.6,-1.3,45.1,12.4,,,,5.7,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2022-12-31 00:00:00",3.0,1.8,-0.7,39.4,11.8,,,,5.5,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-01-31 00:00:00",,2.1,-0.8,54.0,12.6,,,,5.5,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-02-28 00:00:00",,1.0,-1.4,55.6,12.9,,,,5.6,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-03-31 00:00:00",4.7,0.7,-2.5,56.9,12.7,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-04-30 00:00:00",,0.1,-3.6,55.1,12.4,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-05-31 00:00:00",,0.2,-4.6,53.8,11.6,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-06-30 00:00:00",6.5,0.0,-5.4,52.8,11.3,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-07-31 00:00:00",,-0.3,-4.4,51.5,10.7,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-08-31 00:00:00",,0.1,-3.0,50.5,10.6,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-09-30 00:00:00",5.0,0.0,-2.5,50.9,10.3,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-10-31 00:00:00",,-0.2,-2.6,50.1,10.3,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-11-30 00:00:00",,-0.5,-3.0,49.3,10.0,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2023-12-31 00:00:00",5.3,-0.3,-2.7,49.3,9.7,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-01-31 00:00:00",,-0.8,-2.5,50.1,8.7,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-02-29 00:00:00",,0.7,-2.7,51.0,8.7,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-03-31 00:00:00",5.3,0.1,-2.8,52.4,8.3,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-04-30 00:00:00",,0.3,-2.5,50.3,7.2,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-05-31 00:00:00",,0.3,-1.4,50.5,7.0,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-06-30 00:00:00",4.7,0.2,-0.8,50.2,6.2,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-07-31 00:00:00",,0.5,-0.8,50.0,6.3,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-08-31 00:00:00",,0.6,-1.8,50.2,6.3,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-09-30 00:00:00",4.6,0.4,-2.8,49.9,6.8,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-10-31 00:00:00",,0.3,-2.9,50.1,7.5,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-11-30 00:00:00",,0.2,-2.5,50.1,7.1,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2024-12-31 00:00:00",5.4,0.1,-2.3,52.0,7.3,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-01-31 00:00:00",,0.5,-2.3,50.3,7.0,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-02-28 00:00:00",,-0.7,-2.2,50.0,7.0,,,,5.4,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-03-31 00:00:00",5.4,-0.1,-2.5,50.3,7.0,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-04-30 00:00:00",,-0.1,-2.7,50.1,8.0,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-05-31 00:00:00",,-0.1,-3.3,50.2,7.9,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-06-30 00:00:00",5.2,0.1,-3.6,50.1,8.3,,,,5.0,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-07-31 00:00:00",,0.0,-3.6,50.0,8.8,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-08-31 00:00:00",,-0.4,-2.9,50.5,8.8,,,,5.3,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-09-30 00:00:00",4.8,-0.3,-2.3,50.1,8.4,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-10-31 00:00:00",,0.2,-2.1,50.2,8.2,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-11-30 00:00:00",,0.7,-2.2,49.5,8.0,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2025-12-31 00:00:00",4.5,0.8,-1.9,49.7,8.5,,,,5.1,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"2026-01-31 00:00:00",,0.2,-1.4,49.3,9.0,,,,5.2,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
